RECID|RTYPE|DOCNO|SEQNO|DIV|PRDCD|QTY|PRICE|GROSS|CTERM|DOCNO2|ISTYPE|INVNO|TOKO|DATE|DATE2|KETERANGAN|PTAG|CAT_COD|LOKASI|TGL1|TGL2|PPN|TOKO_1|DATE3|DOCNO3|SHOP|PRICE_IDM|PPNBM_IDM|PPNRP_IDM|LT|RAK|BAR|BKP|SUB_BKP|PLUMD|GROSS_JUAL|PRICE_JUAL|KODE_SUPPLIER|DISC05|RATE_PPN|JAM
|X|174369|1|59|20122688|-1|18000.00|-18000|0|2150103|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|065902|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174370|1|73|20120590|-1|398.00|-398|0|2150103|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174370|1|59|20122669|1|11898.00|11898|0|2150103|BM|0|TI4C|220816|0|BUILD OF MATERIAL||065902|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174370|1|59|20122681|-1|11500.00|-11500|0|2150103|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|065902|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174371|1|59|20090334|1|16098.00|16098|0|2230102|BM|0|TI4C|220816|0|BUILD OF MATERIAL||065901|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174371|1|59|20120578|-1|15700.00|-15700|0|2230102|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|065901|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174371|1|73|20120590|-1|398.00|-398|0|2230102|BM|0|TI4C|220816|0|BUILD OF MATERIAL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174373|1|46|20069020|90|38.00|3420|0|10000000120100|BM|0|TI4C|220816|0|BUILD OF MATERIAL - MOD||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174374|1|46|20069020|90|38.00|3420|0|10000000130100|BM|0|TI4C|220816|0|BUILD OF MATERIAL - MOD||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174375|1|46|20069644|-14|12.90|-181|0|10000000050108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - MOD||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174376|1|46|20069644|-27|12.90|-348|0|10000000130100|BM|0|TI4C|220816|0|BUILD OF MATERIAL - MOD||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174377|1|46|20069644|-20|12.90|-258|0|10000000450100|BM|0|TI4C|220816|0|BUILD OF MATERIAL - MOD||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174378|1|46|20069644|-20|12.90|-258|0|10000000520100|BM|0|TI4C|220816|0|BUILD OF MATERIAL - MOD||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174379|1|46|20069644|-27|12.90|-348|0|10000001550100|BM|0|TI4C|220816|0|BUILD OF MATERIAL - MOD||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174380|1|46|20069028|250|17.37|4342|0|20000000450108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174381|1|46|20069028|200|17.37|3474|0|20000000510108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174382|1|46|20069028|150|17.37|2605|0|20000000890108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174383|1|46|20069027|18|144.00|2592|0|20000000630108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174384|1|46|20069027|18|144.00|2592|0|20000000890108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174385|1|46|20069028|200|17.37|3474|0|20000000010100|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174386|1|46|20069028|200|17.37|3474|0|20000000170108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174387|1|46|20069028|200|17.37|3474|0|20000000290208|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174388|1|46|20069028|150|17.37|2605|0|20000000390208|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174389|1|46|20069028|250|17.37|4342|0|20000000460108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174390|1|46|20069028|250|17.37|4342|0|20000000540108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174391|1|46|20069028|150|17.37|2605|0|20000000630108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174392|1|46|20069028|200|17.37|3474|0|20000000670108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174393|1|46|20069028|200|17.37|3474|0|20000000750100|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174394|1|46|20069028|200|17.37|3474|0|20000001150108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174395|1|46|20069028|150|17.37|2605|0|20000001220108|BM|0|TI4C|220816|0|BUILD OF MATERIAL - SUB||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|||0|0.00||0.0000|0|00:00:00
|X|174396|1|46|20069727|-94|16500.00|-1551000|0|54831|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||F|N|20069727|0|0.00||0.0000|0|20:48:23
|X|174397|1|46|20069028|89300|17.37|1551000|0|54831|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20069028|0|0.00||0.0000|0|20:48:23
|X|174398|1|46|20073634|-4|55800.00|-223200|0|11490696|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20073634|0|0.00||0.0000|0|20:48:25
|X|174399|1|46|20073642|4000|55.80|223200|0|11490696|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20073642|0|0.00||0.0000|0|20:48:25
|X|174400|1|71|20079902|-24|5658.33|-135800|0|645042|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067101|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20079902|0|0.00||0.0000|0|20:48:27
|X|174401|1|71|20080344|24|5658.33|135800|0|645042|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067101|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20080344|0|0.00||0.0000|0|20:48:27
|X|174402|1|46|20080424|-6|144001.85|-864011|0|664373|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20080424|0|0.00||0.0000|0|20:48:28
|X|174403|1|46|20069027|6000|144.00|864011|0|664373|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20069027|0|0.00||0.0000|0|20:48:29
|X|174404|1|46|20080425|-2|44191.63|-88383|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20080425|0|0.00||0.0000|0|20:48:30
|X|174405|1|46|20069029|2000|44.19|88383|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20069029|0|0.00||0.0000|0|20:48:31
|X|174406|1|46|20080428|-2|84000.00|-168000|0|664373|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20080428|0|0.00||0.0000|0|20:48:32
|X|174407|1|46|20069030|2000|84.00|168000|0|664373|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20069030|0|0.00||0.0000|0|20:48:33
|X|174408|1|46|20080433|-1|56251.41|-56251|0|639544|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20080433|0|0.00||0.0000|0|20:48:34
|X|174409|1|46|20069024|750|75.00|56251|0|639544|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20069024|0|0.00||0.0000|0|20:48:35
|X|174410|1|46|20084978|-1|71500.00|-71500|0|648972|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20084978|0|0.00||0.0000|0|20:48:36
|X|174411|1|46|20069026|750|95.33|71500|0|648972|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20069026|0|0.00||0.0000|0|20:48:37
|X|174412|1|46|20085776|-1|81818.17|-81818|0|660952|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20085776|0|0.00||0.0000|0|20:48:38
|X|174413|1|46|20069020|2000|40.91|81818|0|660952|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20069020|0|0.00||0.0000|0|20:48:39
|X|174414|1|73|20088174|-11|5000.00|-55000|0|2208060142|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20088174|0|0.00||0.0000|0|20:48:40
|X|174415|1|73|20088175|264|208.33|55000|0|2208060142|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20088175|0|0.00||0.0000|0|20:48:41
|X|174416|1|46|20093051|-3|6822.71|-20468|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20093051|0|0.00||0.0000|0|20:48:42
|X|174417|1|46|20072014|750|27.29|20468|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20072014|0|0.00||0.0000|0|20:48:43
|X|174418|1|71|20096065|-38|6938.00|-263644|0|645042|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067101|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20096065|0|0.00||0.0000|0|20:48:44
|X|174419|1|71|20099788|38|6938.00|263644|0|645042|KO|0|TI4C|220816|0|KONVERSI NKL||067101|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20099788|0|0.00||0.0000|0|20:48:45
|X|174420|1|46|20101055|-1|67338.04|-67338|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20101055|0|0.00||0.0000|0|20:48:47
|X|174421|1|46|20069644|5000|13.47|67338|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20069644|0|0.00||0.0000|0|20:48:48
|X|174422|1|46|20101056|-2|49242.82|-98486|0|660952|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20101056|0|0.00||0.0000|0|20:48:49
|X|174423|1|46|20082341|2600|37.88|98486|0|660952|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20082341|0|0.00||0.0000|0|20:48:50
|X|174424|1|46|20102824|-1|90909.08|-90909|0|510824|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20102824|0|0.00||0.0000|0|20:48:51
|X|174425|1|46|20103277|2000|45.46|90909|0|510824|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20103277|0|0.00||0.0000|0|20:48:52
|X|174426|1|46|20102840|-2|45899.93|-91800|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20102840|0|0.00||0.0000|0|20:48:53
|X|174427|1|46|20103792|2000|45.90|91800|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20103792|0|0.00||0.0000|0|20:48:54
|X|174428|1|46|20109705|-1|55000.00|-55000|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20109705|0|0.00||0.0000|0|20:48:56
|X|174429|1|46|20093288|750|73.33|55000|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20093288|0|0.00||0.0000|0|20:48:57
|X|174430|1|46|20109706|-1|55000.00|-55000|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20109706|0|0.00||0.0000|0|20:48:58
|X|174431|1|46|20095414|750|73.33|55000|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20095414|0|0.00||0.0000|0|20:48:58
|X|174432|1|46|20111403|-1|55000.00|-55000|0|636520|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20111403|0|0.00||0.0000|0|20:48:59
|X|174433|1|46|20103275|750|73.33|55000|0|636520|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20103275|0|0.00||0.0000|0|20:49:00
|X|174434|1|73|20115324|-9|8000.00|-72000|0|2208150164|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20115324|0|0.00||0.0000|0|20:49:01
|X|174435|1|73|20115326|4500|16.00|72000|0|2208150164|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20115326|0|0.00||0.0000|0|20:49:02
|X|174436|1|73|20115325|-9|2000.00|-18000|0|2208150164|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20115325|0|0.00||0.0000|0|20:49:03
|X|174437|1|73|20115327|900|20.00|18000|0|2208150164|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067301|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20115327|0|0.00||0.0000|0|20:49:04
|X|174438|1|73|20115337|-84|285.00|-23940|0|528839|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20115337|0|0.00||0.0000|0|20:49:05
|X|174439|1|73|20122604|84|285.00|23940|0|528839|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20122604|0|0.00||0.0000|0|20:49:06
|X|174440|1|46|20119285|-11|4400.00|-48400|0|0|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20119285|0|0.00||0.0000|0|20:49:07
|X|174441|1|46|20119620|55|880.00|48400|0|0|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20119620|0|0.00||0.0000|0|20:49:08
|X|174442|1|73|20119970|-385|398.00|-153230|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20119970|0|0.00||0.0000|0|20:49:09
|X|174443|1|73|20120590|385|398.00|153230|0|657781|KO|0|TI4C|220816|0|KONVERSI NKL|Z|067302|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20120590|0|0.00||0.0000|0|20:49:10
|X|174444|1|46|20122061|-2|30000.00|-60000|0|664373|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20122061|0|0.00||0.0000|0|20:49:11
|X|174445|1|46|20122239|2000|30.00|60000|0|664373|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20122239|0|0.00||0.0000|0|20:49:12
|X|181978|1|46|20101055|-1|64597.85|-64598|0|672541|KO|0|TI4C|220816|0|KONVERSI NKL|Z|064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20101055|0|0.00||0.0000|0|14:35:07
|X|181979|1|46|20069644|5000|12.92|64598|0|672541|KO|0|TI4C|220816|0|KONVERSI NKL||064608|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|0.000|0.000|0.000||||T|Y|20069644|0|0.00||0.0000|0|14:35:09
|K|1981|0|40|10016508|3|1.00|3|2|663588|04|017122628|G001|220816|0|04120000 SARANA|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|1.000|0.000|0.000||||F|N|10016508|240000|80000.00||0.0000|0|06:30:19
|K|1981|0|40|10016509|6|1.00|6|2|663588|04|017122628|G001|220816|0|04120000 SARANA|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|1.000|0.000|0.000||||F|N|10016509|480000|80000.00||0.0000|0|06:30:19
|K|1981|0|40|20022721|6|1.00|6|2|663587|04|017124117|G001|220816|0|04120000 SARANA|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|1.000|0.000|0.000||||F|N|20022721|480000|80000.00||0.0000|0|06:30:19
|K|1981|0|40|20070089|2|2.00|4|2|663589|04|017121659|G001|220816|0|04120000 SARANA||054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|2.000|0.000|0.000||||F|N|20070089|160000|80000.00||0.0000|0|06:30:19
|K|1982|0|37|20112820|2|112610.00|225220|1|999|L|999|SGN2|220816|0|EXP||043708|01|16-08-2022|16-08-2022|24774.2000000|||0|TI4C|112610.000|0.000|0.000||||T|Y|20112820|310000|155000.00|47446|0.0000|11|12:57:26
|K|1983|0|40|20038946|18|2.00|36|2|660952|04|900552|G001|220816|0|04120000 SARANA_K|Z|054004|01|16-08-2022|15-08-2022|0.0000000|||0|TI4C|2.000|0.000|0.000||||F|N|20038946|3060000|170000.00||0.0000|0|14:32:26
|K|1984|0|18|20103286|3|64800.00|194400|2|943166|04|0|G001|220816|0|04040000 TAG N|N|021810|01|16-08-2022|24-11-2020|0.0000000|||0|TI4C|64800.000|0.000|0.000||||T|Y|20103286|261900|87300.00||0.0000|11|16:03:51
|K|1984|0|18|20103287|5|64800.00|324000|2|1955|04|0|G001|220816|0|04040000 TAG N|N|021810|01|16-08-2022|09-03-2021|0.0000000|||0|TI4C|64800.000|0.000|0.000||||T|Y|20103287|436500|87300.00||0.0000|11|16:03:51
|K|1984|0|18|20103288|3|64800.00|194400|2|943166|04|0|G001|220816|0|04040000 TAG N|N|021810|01|16-08-2022|24-11-2020|0.0000000|||0|TI4C|64800.000|0.000|0.000||||T|Y|20103288|261900|87300.00||0.0000|11|16:03:51
|K|1984|0|18|20103292|9|40000.00|360000|2|961874|04|0|G001|220816|0|04040000 TAG N|N|021810|01|16-08-2022|02-12-2020|0.0000000|||0|TI4C|40000.000|0.000|0.000||||T|Y|20103292|498600|55400.00||0.0000|11|16:03:51
|K|1984|0|18|20103294|3|40000.00|120000|2|943166|04|0|G001|220816|0|04040000 TAG N|N|021810|01|16-08-2022|24-11-2020|0.0000000|||0|TI4C|40000.000|0.000|0.000||||T|Y|20103294|166200|55400.00||0.0000|11|16:03:51
|K|1985|0|04|20120034|13|6691.00|86983|1|356448|04|900450|G001|220816|0|04030000 PERUBAHAN KATEGORI||010402|01|16-08-2022|03-05-2022|9568.1300000|||0|TI4C|6691.000|0.000|0.000||||T|Y|20120034|119600|9200.00||0.0000|11|16:21:15
|K|1986|0|40|20038946|11|2.00|22|2|664275|04|011111|G001|220816|0|04120000 SARANA_K|Z|054004|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|2.000|0.000|0.000||||F|N|20038946|1870000|170000.00||0.0000|0|16:50:52
|K|1987|0|37|10031694|1|10162.16|10162|1|663587|04|017124117|G001|220816|0|04070201 MR BREAD||043705|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|10162.159|0.000|0.000||||T|Y|10031694|16000|16000.00||0.0000|11|19:14:01
|K|1987|0|37|20010387|2|11114.87|22230|1|663587|04|017124117|G001|220816|0|04070201 MR BREAD||043704|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|11114.868|0.000|0.000||||T|Y|20010387|35000|17500.00||0.0000|11|19:14:01
|K|1987|0|37|20041084|2|9209.46|18419|1|663587|04|017124117|G001|220816|0|04070201 MR BREAD||043704|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|9209.457|0.000|0.000||||T|Y|20041084|29000|14500.00||0.0000|11|19:14:01
|K|1987|0|37|20064211|2|3175.67|6351|1|663587|04|017124117|G001|220816|0|04070201 MR BREAD||043704|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|3175.673|0.000|0.000||||T|Y|20064211|10000|5000.00||0.0000|11|19:14:01
|K|1987|0|37|20074955|1|9209.46|9209|1|663587|04|017124117|G001|220816|0|04070201 MR BREAD||043704|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|9209.457|0.000|0.000||||T|Y|20074955|14500|14500.00||0.0000|11|19:14:01
|K|1988|0|37|20070041|9|3121.62|28095|1|663589|04|017121659|G001|220816|0|04070204 PRIME BREAD||043704|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|3121.620|0.000|0.000||||T|Y|20070041|40500|4500.00||0.0000|11|19:15:52
|K|1988|0|37|20100666|4|3468.47|13874|1|659741|04|017118551|G001|220816|0|04070204 PRIME BREAD||043704|01|16-08-2022|15-08-2022|0.0000000|||0|TI4C|3468.470|0.000|0.000||||T|Y|20100666|20000|5000.00||0.0000|11|19:15:52
|K|1989|0|37|10004372|1|4054.00|4054|1|663588|04|017122628|G001|220816|0|04070202 SARI ROTI||043704|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|4054.000|0.000|0.000||||T|Y|10004372|6000|6000.00||0.0000|11|19:18:59
|K|1989|0|37|20003591|1|11149.00|11149|1|663588|04|017122628|G001|220816|0|04070202 SARI ROTI||043705|01|16-08-2022|16-08-2022|0.0000000|||0|TI4C|11149.000|0.000|0.000||||T|Y|20003591|16500|16500.00||0.0000|11|19:18:59
|K|1989|0|37|20062099|4|3716.00|14864|1|659740|04|017117224|G001|220816|0|04070202 SARI ROTI||043704|01|16-08-2022|15-08-2022|0.0000000|||0|TI4C|3716.000|0.000|0.000||||T|Y|20062099|22000|5500.00||0.0000|11|19:18:59
